name,url,product_id,price,price_numeric,currency,main_image,image_alt,color_count,color_images,category,scraped_at,source_url,website,color_images_count,morphology,occasion_type
ROBE LIN,https://www.zen.com.tn/fr/produit/3552-robe-lin,3552.0,89.90 TND,89.9,TND,https://images.zen.com.tn/medias/folder_29_08_2024/8_U2_A5712_35caaaaa59.webp,ROBE LIN,1.0,https://images.zen.com.tn/medias/folder_31_07_2024/8_U2_A1986aaaa_991f2fd798.webp,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Vacances/Plage
PANTALON,https://www.zen.com.tn/fr/produit/4961-pantalon,4961.0,48.93 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A0726_032ad1065a.jpg,PANTALON,4.0,"https://images.zen.com.tn/uploads/8_U2_A9041aa_b205ac15e9.jpg, https://images.zen.com.tn/uploads/8_U2_A8824a_3ff85a0dc1.jpg, https://images.zen.com.tn/uploads/8_U2_A8844a_1b0d9e672a.jpg, https://images.zen.com.tn/uploads/8_U2_A8837a_4f02f68952.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,4,O,Work/Professionnel
T SHIRT MANCHE,https://www.zen.com.tn/fr/produit/4704-t-shirt-manche,4704.0,41.93 TND59.90 TND,41.93,TND,https://images.zen.com.tn/uploads/8_U2_A9246_3870264b7d.JPG,T SHIRT MANCHE,2.0,"https://images.zen.com.tn/uploads/8_U2_A9246aa_b4d36c65c4.jpg, https://images.zen.com.tn/uploads/8_U2_A6398d_517c2ed331.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
ROBE,https://www.zen.com.tn/fr/produit/4902-robe,4902.0,99.90 TND,99.9,TND,https://images.zen.com.tn/uploads/8_U2_A0054_a4c07594e1_a97ccaadcb.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A6131a_1ce19701dd.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
JUPE,https://www.zen.com.tn/fr/produit/4881-jupe,4881.0,27.95 TND,27.95,TND,https://images.zen.com.tn/uploads/8_U2_A1595_56bcd34287.jpg,JUPE,1.0,https://images.zen.com.tn/uploads/8_U2_A6230aa_d3d3537ef6.jpg,Skirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Work/Professionnel
DJELEBBA,https://www.zen.com.tn/fr/produit/4955-djelebba,4955.0,49.95 TND99.90 TND,49.95,TND,https://images.zen.com.tn/uploads/8_U2_A0264_653919ba7e_1e43bb2f9b.jpg,DJELEBBA,3.0,"https://images.zen.com.tn/uploads/8_U2_A9890a_d5a4ca0837.jpg, https://images.zen.com.tn/uploads/8_U2_A9876a_77f90bfbbc.jpg, https://images.zen.com.tn/uploads/8_U2_A9869a_25a93f474b.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Chic/Élégant
CHEMISE,https://www.zen.com.tn/fr/produit/4917-chemise,4917.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A6067_bcd162665b.JPG,CHEMISE,1.0,https://images.zen.com.tn/uploads/8_U2_A6069aa_ea426e7975.jpg,Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/4899-chemise,4899.0,47.94 TND,47.94,TND,https://images.zen.com.tn/uploads/8_U2_A0009_dae6bb34f7.jpg,CHEMISE,1.0,https://images.zen.com.tn/uploads/8_U2_A6104aa_b309c42144.jpg,Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Work/Professionnel
T SHIRT,https://www.zen.com.tn/fr/produit/4894-t-shirt,4894.0,27.93 TND39.90 TND,27.93,TND,https://images.zen.com.tn/uploads/8_U2_A0516_23ddac5bd7.jpg,T SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A5987aa_e5511e0f3f.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
JUPE,https://www.zen.com.tn/fr/produit/4655-jupe,4655.0,35.94 TND59.90 TND,35.94,TND,https://images.zen.com.tn/uploads/8_U2_A9395_2ac2d3eb0e.jpg,JUPE,1.0,https://images.zen.com.tn/uploads/8_U2_A5745d_fd7df3ebd8.jpg,Skirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Work/Professionnel
PULL OVER,https://www.zen.com.tn/fr/produit/4656-pull-over,4656.0,46.13 TND,46.13,TND,https://images.zen.com.tn/uploads/8_U2_A9391_84e318b9a9.jpg,PULL OVER,2.0,"https://images.zen.com.tn/uploads/8_U2_A5752d_6ad432489e.jpg, https://images.zen.com.tn/uploads/8_U2_A5745d_b6b095dc75.jpg",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Hiver/Froid
PANTALON,https://www.zen.com.tn/fr/produit/4919-pantalon,4919.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A5848_c24929a77f.JPG,PANTALON,1.0,https://images.zen.com.tn/uploads/8_U2_A5855aa_05c77a4f1c.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
LIQUETTE,https://www.zen.com.tn/fr/produit/4901-liquette,4901.0,39.95 TND79.90 TND,39.95,TND,https://images.zen.com.tn/uploads/8_U2_A0083_dfb229ec1d.jpg,LIQUETTE,2.0,"https://images.zen.com.tn/uploads/8_U2_A6077aa_ea217d9f47.jpg, https://images.zen.com.tn/uploads/8_U2_A6082aa_33e3e0f5aa.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Vacances/Plage
JACKET,https://www.zen.com.tn/fr/produit/4904-jacket,4904.0,41.93 TND,41.93,TND,https://images.zen.com.tn/uploads/8_U2_A1448_bbccdbcdcf.jpg,JACKET,1.0,https://images.zen.com.tn/uploads/8_U2_A6053az_d55c5d12c4.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,V,Casual
CHEMISE,https://www.zen.com.tn/fr/produit/4662-chemise,4662.0,35.94 TND59.90 TND,35.94,TND,https://images.zen.com.tn/uploads/8_U2_A1404_133db84304.jpg,CHEMISE,1.0,https://images.zen.com.tn/uploads/8_U2_A6094aa_60ffa8db80.jpg,Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Work/Professionnel
BLOUSE,https://www.zen.com.tn/fr/produit/4830-blouse,4830.0,29.95 TND59.90 TND,29.95,TND,https://images.zen.com.tn/uploads/8_U2_A0018_1c4f1d7a03.jpg,BLOUSE,2.0,"https://images.zen.com.tn/uploads/8_U2_A0308a_1c81638900.jpg, https://images.zen.com.tn/uploads/8_U2_A6001aa_5fd311a3a8.jpg",Blouse,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/4831-pantalon,4831.0,41.94 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A0021_e2c740b868.jpg,PANTALON,1.0,https://images.zen.com.tn/uploads/8_U2_A0316a_36bc43afc0.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/4659-pantalon,4659.0,53.94 TND89.90 TND,53.94,TND,https://images.zen.com.tn/uploads/8_U2_A8927_605d488218.jpg,PANTALON,2.0,"https://images.zen.com.tn/uploads/2154_1_0e3da4cf05.jpg, https://images.zen.com.tn/uploads/8_U2_A5870d_88fa1d2e9f.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
T SHIRT,https://www.zen.com.tn/fr/produit/4777-t-shirt,4777.0,25.13 TND35.90 TND,25.13,TND,https://images.zen.com.tn/uploads/8_U2_A0127_4b70ed9d36.jpg,T SHIRT,3.0,"https://images.zen.com.tn/uploads/8_U2_A0670a_e9d30a61d1.jpg, https://images.zen.com.tn/uploads/8_U2_A9446aa_c48d786e14.jpg, https://images.zen.com.tn/uploads/8_U2_A0676a_49e7d70dec.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,H,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/4705-t-shirt,4705.0,32.13 TND,32.13,TND,https://images.zen.com.tn/uploads/8_U2_A8996_d423843f59.jpg,T SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A6382d_d849b188df.jpg, https://images.zen.com.tn/uploads/8_U2_A6401d_e0e4077cf7.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/4810-t-shirt,4810.0,32.13 TND45.90 TND,32.13,TND,https://images.zen.com.tn/uploads/8_U2_A0997_3edd21eca3_ab68ea0db1.jpg,T SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A0778a_8776e1dccb.jpg, https://images.zen.com.tn/uploads/8_U2_A0772a_85fe7c3c55.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/4744-t-shirt,4744.0,27.54 TND45.90 TND,27.54,TND,https://images.zen.com.tn/uploads/8_U2_A9905_f13d291f4d.jpg,T SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A9906d_e33c0efd2d.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/4866-t-shirt,4866.0,27.93 TND,27.93,TND,https://images.zen.com.tn/uploads/8_U2_A0411_cc3f37e76d.jpg,T SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A0707a_2ca873da1b.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
T SHIRT,https://www.zen.com.tn/fr/produit/4648-t-shirt,4648.0,34.93 TND49.90 TND,34.93,TND,https://images.zen.com.tn/uploads/8_U2_A8621_a9388e7347.jpg,T SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A5876d_fe475589d0.jpg, https://images.zen.com.tn/uploads/8_U2_A5910d_678970922c.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
CHEMISE,https://www.zen.com.tn/fr/produit/4752-chemise,4752.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A0226_d9cc3fa86b.jpg,CHEMISE,1.0,https://images.zen.com.tn/uploads/8_U2_A8538d_c3516732d3.jpg,Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/4784-pantalon,4784.0,41.94 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A3258_568089bd45_0084318859.jpg,PANTALON,2.0,"https://images.zen.com.tn/uploads/8_U2_A0404a_ff5bf2b972.jpg, https://images.zen.com.tn/uploads/Capture_d_ecran_2025_03_04_133552_feb91316f5.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/4869-pantalon,4869.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A0882_2b0ecbd1f2.jpg,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A5884aa_c8397488c2.jpg, https://images.zen.com.tn/uploads/8_U2_A0386a_115314b52d.jpg, https://images.zen.com.tn/uploads/8_U2_A0516a_37906aceb5.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
ROBE,https://www.zen.com.tn/fr/produit/4829-robe,4829.0,59.94 TND99.90 TND,59.94,TND,https://images.zen.com.tn/uploads/8_U2_A0110_ce666cba1b.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A0291a_f0d62b1218.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
GILLET,https://www.zen.com.tn/fr/produit/4731-gillet,4731.0,89.90 TND,89.9,TND,https://images.zen.com.tn/uploads/8_U2_A0327_817f6a660d.jpg,GILLET,1.0,https://images.zen.com.tn/uploads/8_U2_A6515df_5dee3e8c30.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Soirée/Event
PANTALON,https://www.zen.com.tn/fr/produit/4409-pantalon,4409.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A9993_3ef61ea060.jpg,PANTALON,1.0,https://images.zen.com.tn/uploads/8_U2_A9899aa_5bb5363af0.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/4721-chemise,4721.0,55.93 TND79.90 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A9949_8a356147c7_cb9add97bf.jpg,CHEMISE,3.0,"https://images.zen.com.tn/uploads/8_U2_A6528d_eda7adef51.jpg, https://images.zen.com.tn/uploads/8_U2_A6576d_db9d3be99a.jpg, https://images.zen.com.tn/uploads/8_U2_A6532d_de67d1e851.jpg",Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,H,Work/Professionnel
BLOUSE,https://www.zen.com.tn/fr/produit/4663-blouse,4663.0,39.13 TND,39.13,TND,https://images.zen.com.tn/uploads/8_U2_A0520_6fdaa46765.jpg,BLOUSE,3.0,"https://images.zen.com.tn/uploads/8_U2_A6398d_44a17e7b74.jpg, https://images.zen.com.tn/uploads/8_U2_A6395d_d3aa9c8bd8.jpg, https://images.zen.com.tn/uploads/8_U2_A6401d_018015361c.jpg",Blouse,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
ROBE,https://www.zen.com.tn/fr/produit/4682-robe,4682.0,69.93 TND99.90 TND,69.93,TND,https://images.zen.com.tn/uploads/8_U2_A0590_526789f1f7.jpg,ROBE,2.0,"https://images.zen.com.tn/uploads/8_U2_A0612_D_876d576733.jpg, https://images.zen.com.tn/uploads/8_U2_A0471a_14847c9f49.jpg",Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,A,Soirée/Event
T SHIRT,https://www.zen.com.tn/fr/produit/4811-t-shirt,4811.0,25.13 TND35.90 TND,25.13,TND,https://images.zen.com.tn/uploads/8_U2_A0089_aca1f92e0b.jpg,T SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A0785a_e3a9191c06.jpg, https://images.zen.com.tn/uploads/8_U2_A0157_Copie_69bebcca67.JPG",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4809-sweat-shirt,4809.0,48.93 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A1049_722fefcaa4.jpg,SWEAT SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A0633a_4a3be3277d.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
ROBE,https://www.zen.com.tn/fr/produit/3964-robe,3964.0,76.93 TND109.90 TND,76.93,TND,https://images.zen.com.tn/uploads/8_U2_A8035_b3f4bb464f.jpg,ROBE,1.0,https://images.zen.com.tn/medias/folder_29_10_2024/8_U2_A2763aa_516fe7d538.webp,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
GILET,https://www.zen.com.tn/fr/produit/4067-gilet,4067.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A8018_925e6c4b6b.jpg,GILET,2.0,"https://images.zen.com.tn/medias/folder_13_11_2024/8_U2_A0192aa_1834658b92.webp, https://images.zen.com.tn/uploads/8_U2_A8269aa_37c806254d.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Soirée/Event
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4872-sweat-shirt,4872.0,48.93 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A0265_41532d1906.jpg,SWEAT SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A0611a_e173b48ac1.jpg, https://images.zen.com.tn/uploads/8_U2_A0618a_aeff2e20a1.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
PANTALON,https://www.zen.com.tn/fr/produit/4437-pantalon,4437.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A0270_a2caa12387.jpg,PANTALON,4.0,"https://images.zen.com.tn/uploads/8_U2_A9879aa_6fec72cd92.jpg, https://images.zen.com.tn/uploads/8_U2_A9887aa_3a651a863a.jpg, https://images.zen.com.tn/uploads/8_U2_A8695a_10ab19ba93.jpg, https://images.zen.com.tn/uploads/8_U2_A0942a_0de88712d2.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,4,O,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/4342-pantalon,4342.0,35.94 TND59.90 TND,35.94,TND,https://images.zen.com.tn/uploads/8_U2_A5413_6789306e29.JPG,PANTALON,1.0,https://images.zen.com.tn/uploads/8_U2_A5413aa_15659dbcd7.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/4785-chemise,4785.0,79.90 TND,79.9,TND,https://images.zen.com.tn/uploads/8_U2_A0480_713ffdad81.jpg,CHEMISE,1.0,https://images.zen.com.tn/uploads/8_U2_A9072aa_148f84798c.jpg,Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Work/Professionnel
LIQUETTE,https://www.zen.com.tn/fr/produit/4750-liquette,4750.0,47.94 TND79.90 TND,47.94,TND,https://images.zen.com.tn/uploads/8_U2_A0058_c4a45ef28b.jpg,LIQUETTE,2.0,"https://images.zen.com.tn/uploads/8_U2_A0454a_96cf601291.jpg, https://images.zen.com.tn/uploads/8_U2_A9130za_606ec1f1db.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Vacances/Plage
PANTAKLON,https://www.zen.com.tn/fr/produit/4550-pantaklon,4550.0,34.93 TND49.90 TND,34.93,TND,https://images.zen.com.tn/uploads/8_U2_A9432_1a8867c2d6.jpg,PANTAKLON,2.0,"https://images.zen.com.tn/uploads/8_U2_A3384a_db350b7bff.jpg, https://images.zen.com.tn/uploads/8_U2_A3391a_0b540ce950.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
TUNIQUE,https://www.zen.com.tn/fr/produit/4548-tunique,4548.0,39.95 TND,39.95,TND,https://images.zen.com.tn/uploads/8_U2_A0464_dcfe177265.jpg,TUNIQUE,1.0,https://images.zen.com.tn/uploads/8_U2_A3354a_3cff853af6.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Chic/Élégant
T SHIRT,https://www.zen.com.tn/fr/produit/4737-t-shirt,4737.0,20.93 TND29.90 TND,20.93,TND,https://images.zen.com.tn/uploads/8_U2_A0001d_3d5c68d392.jpg,T SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A0001hfd_db121a3d0b.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
PANTALON,https://www.zen.com.tn/fr/produit/4339-pantalon,4339.0,47.94 TND79.90 TND,47.94,TND,https://images.zen.com.tn/uploads/8_U2_A5405_aebaa294bd.JPG,PANTALON,1.0,https://images.zen.com.tn/uploads/8_U2_A5408aa_c75d3a1f01.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
GILLET,https://www.zen.com.tn/fr/produit/4341-gillet,4341.0,35.94 TND,35.94,TND,https://images.zen.com.tn/uploads/8_U2_A0358_48d1440d08.jpg,GILLET,3.0,"https://images.zen.com.tn/uploads/8_U2_A5294aa_1fe224b54b.jpg, https://images.zen.com.tn/uploads/8_U2_A5301aa_aea7413eac.jpg, https://images.zen.com.tn/uploads/8_U2_A5310aa_0101b9cf6d.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Soirée/Event
ROBE,https://www.zen.com.tn/fr/produit/4789-robe,4789.0,53.94 TND89.90 TND,53.94,TND,https://images.zen.com.tn/uploads/8_U2_A1486_d750e969ed_719d546a2d.jpg,ROBE,2.0,"https://images.zen.com.tn/uploads/8_U2_A8998aa_35c86b73be.jpg, https://images.zen.com.tn/uploads/8_U2_A0300a_863e1f3351.jpg",Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,A,Soirée/Event
T SHIRT MANCHES LONGUES,https://www.zen.com.tn/fr/produit/4745-t-shirt-manches-longues,4745.0,20.93 TND29.90 TND,20.93,TND,https://images.zen.com.tn/uploads/8_U2_A9788_e4d3e4f922_f3a1c6bb40.jpg,T SHIRT MANCHES LONGUES,3.0,"https://images.zen.com.tn/uploads/8_U2_A9781d_6ee0dcf47f.jpg, https://images.zen.com.tn/uploads/8_U2_A9721d_9a2dc4de4e.jpg, https://images.zen.com.tn/uploads/8_U2_A9772d_5c01a51593.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,H,Mariage/Cérémonie
T SHIRT MANCHE,https://www.zen.com.tn/fr/produit/4592-t-shirt-manche,4592.0,21.54 TND,21.54,TND,https://images.zen.com.tn/uploads/8_U2_A8285_48a598eeaf.jpg,T SHIRT MANCHE,1.0,https://images.zen.com.tn/uploads/8_U2_A4995a_4ab8192f1f.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
PANTALON JEANS,https://www.zen.com.tn/fr/produit/4653-pantalon-jeans,4653.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A8513_55e4870ad6.jpg,PANTALON JEANS,2.0,"https://images.zen.com.tn/uploads/8_U2_A5697d_0b43da9b62.jpg, https://images.zen.com.tn/uploads/8_U2_A8431d_b8375d36db.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
PANTALON JEANS,https://www.zen.com.tn/fr/produit/4727-pantalon-jeans,4727.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A8639_c42a444343.jpg,PANTALON JEANS,2.0,"https://images.zen.com.tn/uploads/8_U2_A5166a_f7e608366a.jpg, https://images.zen.com.tn/uploads/8_U2_A8652d_d4824423c3.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
PANTALON,https://www.zen.com.tn/fr/produit/4680-pantalon,4680.0,41.94 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A9905_51bcd708f2.jpg,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A3195za_ae8115fd43.jpg, https://images.zen.com.tn/uploads/8_U2_A6405d_11d9198e80.jpg, https://images.zen.com.tn/uploads/8_U2_A6382d_df35b14435.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
T SHIRT MANCHE,https://www.zen.com.tn/fr/produit/4729-t-shirt-manche,4729.0,25.13 TND35.90 TND,25.13,TND,https://images.zen.com.tn/uploads/8_U2_A8970_fab53def8f.jpg,T SHIRT MANCHE,1.0,https://images.zen.com.tn/uploads/8_U2_A6589d_62e3caf7f4.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
PANTALON,https://www.zen.com.tn/fr/produit/3739-pantalon,3739.0,79.90 TND,79.9,TND,https://images.zen.com.tn/uploads/8_U2_A1940_d8d5a21cd9.jpg,PANTALON,2.0,"https://images.zen.com.tn/medias/folder_25_09_2024/8_U2_A9838aa_681f1b0026.webp, https://images.zen.com.tn/medias/folder_25_09_2024/8_U2_A9826aa_e49d34e505.webp",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
PANTALON JEANS,https://www.zen.com.tn/fr/produit/4733-pantalon-jeans,4733.0,55.93 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A1919_587810bb94.jpg,PANTALON JEANS,3.0,"https://images.zen.com.tn/uploads/8_U2_A6391d_fa5421551e.jpg, https://images.zen.com.tn/uploads/jean_stone_1_11c219c8c8.jpg, https://images.zen.com.tn/uploads/8_U2_A7058d_0231296f77.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Casual
PANTALON,https://www.zen.com.tn/fr/produit/4681-pantalon,4681.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A9516_f90f8f91fc.jpg,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A9528d_239f562b95.jpg, https://images.zen.com.tn/uploads/bleu_1_9de8c8699d.jpg, https://images.zen.com.tn/uploads/8_U2_A6382d_a94e14174f.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
VESTE,https://www.zen.com.tn/fr/produit/4468-veste,4468.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A0274_baed6e800b.jpg,VESTE,1.0,https://images.zen.com.tn/uploads/8_U2_A0809a_85b43e607d.jpg,Jacket,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,V,Work/Professionnel
